구어	SBRW1800000227.1	야동이 야한 거 같애? 웹툰 만화가 야한 거 같아요?	야동/NNG*이/JKS 야하/VA+ㄴ/ETM 것/NNB 같/VA*애/EF*?/SF 웹툰/NNG 만화/NNG*가/JKS 야하/VA+ㄴ/ETM 것/NNB 같/VA*아요/EF*?/SF	야동/NNG*이/JKS 야한/VA:DIC 거/NNB:DIC 같/VA*애/EF*?/SF 웹툰/NNG 만화/NNG*가/JKS 야한/VA:DIC 거/NNB:DIC 같/VA*아요/EF*?/SF	야/B-NNG 동/I-NNG 이/B-JKS @B@ 야/B-VA 한/I-VA:DIC @B@ 거/B-NNB:DIC @B@ 같/B-VA 애/B-EF ?/B-SF @B@ 웹/B-NNG 툰/I-NNG @B@ 만/B-NNG 화/I-NNG 가/B-JKS @B@ 야/B-VA 한/I-VA:DIC @B@ 거/B-NNB:DIC @B@ 같/B-VA 아/B-EF 요/I-EF ?/B-SF	한@I-VA:DIC=하/VA+ㄴ/ETM 거@B-NNB:DIC=것/NNB 한@I-VA:DIC=하/VA+ㄴ/ETM 거@B-NNB:DIC=것/NNB	-
구어	SBRW1800000287.408	야채 종류는	야채/NNG 종류/NNG*는/JX	야채/NNG 종류/NNG*는/JX	야/B-NNG 채/I-NNG @B@ 종/B-NNG 류/I-NNG 는/B-JX		-
구어	SBRW1800000122.408	약 이삽십 프로 지지 받아가지고 대통령이 될 수도 있어요.	약/MM 이삽십/NR 프로/NNB 지지/NNG 받/VV*아/EC*가지/VX*고/EC 대통령/NNG*이/JKC 되/VV+ㄹ/ETM 수/NNB*도/JX 있/VA*어요/EF*./SF	약/MM 이삽십/NR 프로/NNB 지지/NNG 받/VV*아/EC*가지/VX*고/EC 대통령/NNG*이/JKC 될/VV:DIC 수/NNB*도/JX 있/VA*어요/EF*./SF	약/B-MM @B@ 이/B-NR 삽/I-NR 십/I-NR @B@ 프/B-NNB 로/I-NNB @B@ 지/B-NNG 지/I-NNG @B@ 받/B-VV 아/B-EC 가/B-VX 지/I-VX 고/B-EC @B@ 대/B-NNG 통/I-NNG 령/I-NNG 이/B-JKC @B@ 될/B-VV:DIC @B@ 수/B-NNB 도/B-JX @B@ 있/B-VA 어/B-EF 요/I-EF ./B-SF	될@B-VV:DIC=되/VV+ㄹ/ETM	-
구어	SARW1800001309.1672	약간 강한 뭔가 뭐라고 이름 붙여야 할지 모르겠지만	약간/MAG 강하/VA+ㄴ/ETM 무엇/NP+이/VCP+ㄴ/EF*가/EF 무엇/NP+이/VCP*라고/EC 이름/NNG 붙이/VV+어/EC*야/EC 하/VX+ㄹ/EF*지/EF 모르/VV*겠/EP*지만/EC	약간/MAG 강한/VA:DIC 뭔/NP:DIC*가/EF 뭐/NP:DIC*라고/EC 이름/NNG 붙여/VV:DIC*야/EC 할/VX:DIC*지/EF 모르/VV*겠/EP*지만/EC	약/B-MAG 간/I-MAG @B@ 강/B-VA 한/I-VA:DIC @B@ 뭔/B-NP:DIC 가/I-EF @B@ 뭐/B-NP:DIC 라/B-EC 고/I-EC @B@ 이/B-NNG 름/I-NNG @B@ 붙/B-VV 여/I-VV:DIC 야/I-EC @B@ 할/B-VX:DIC 지/I-EF @B@ 모/B-VV 르/I-VV 겠/B-EP 지/B-EC 만/I-EC	한@I-VA:DIC=하/VA+ㄴ/ETM 뭔|가/EF@B-NP:DIC=무엇/NP+이/VCP+ㄴ/EF 뭐|라/EC@B-NP:DIC=무엇/NP+이/VCP 여|야/EC@I-VV:DIC=이/VV+어/EC 할|지/EF@B-VX:DIC=하/VX+ㄹ/EF	-
구어	SDRW1800000029.3429	약간 분위기는 홍대가 좀 더 땡겨.	약간/MAG 분위기/NNG*는/JX 홍대/NNP*가/JKS 좀/MAG 더/MAG 땡기/VV+어/EF*./SF	약간/MAG 분위기/NNG*는/JX 홍대/NNP*가/JKS 좀/MAG 더/MAG 땡겨/VV:DIC*./SF	약/B-MAG 간/I-MAG @B@ 분/B-NNG 위/I-NNG 기/I-NNG 는/B-JX @B@ 홍/B-NNP 대/I-NNP 가/B-JKS @B@ 좀/B-MAG @B@ 더/B-MAG @B@ 땡/B-VV 겨/I-VV:DIC ./B-SF	겨|./SF@I-VV:DIC=기/VV+어/EF	-
구어	SBRW1800000279.178	양념을 우리가 한 양념을 한 반정도만 이렇게.	양념/NNG*을/JKO 우리/NP*가/JKS 하/VV+ㄴ/ETM 양념/NNG*을/JKO 한/MM 반/NNG*정도/NNG*만/JX 이렇/VA*게/EC*./SF	양념/NNG*을/JKO 우리/NP*가/JKS 한/VV:DIC 양념/NNG*을/JKO 한/MM 반/NNG*정도/NNG*만/JX 이렇/VA*게/EC*./SF	양/B-NNG 념/I-NNG 을/B-JKO @B@ 우/B-NP 리/I-NP 가/B-JKS @B@ 한/B-VV:DIC @B@ 양/B-NNG 념/I-NNG 을/B-JKO @B@ 한/B-MM @B@ 반/B-NNG 정/B-NNG 도/I-NNG 만/B-JX @B@ 이/B-VA 렇/I-VA 게/B-EC ./B-SF	한@B-VV:DIC=하/VV+ㄴ/ETM	-
구어	SBRW1800000096.775	양보를 계속 해 온 거죠	양보/NNG*를/JKO 계속/MAG 하/VV+아/EC 오/VX+ㄴ/ETM 것/NNB+이/VCP*죠/EF	양보/NNG*를/JKO 계속/MAG 해/VV:DIC 온/VX:DIC 거/NNB:DIC*죠/EF	양/B-NNG 보/I-NNG 를/B-JKO @B@ 계/B-MAG 속/I-MAG @B@ 해/B-VV:DIC @B@ 온/B-VX:DIC @B@ 거/B-NNB:DIC 죠/B-EF	해@B-VV:DIC=하/VV+아/EC 온@B-VX:DIC=오/VX+ㄴ/ETM 거|죠/EF@B-NNB:DIC=것/NNB+이/VCP	-
구어	SDRW1800000017.1146	얘가 이 호주 거기 있다가 여행사에 취직이 됐거든	얘/NP*가/JKS 이/MM 호주/NNP 거기/NP 있/VA*다가/EC 여행사/NNG*에/JKB 취직/NNG*이/JKC 되/VV+었/EP*거든/EF	얘/NP*가/JKS 이/MM 호주/NNP 거기/NP 있/VA*다가/EC 여행사/NNG*에/JKB 취직/NNG*이/JKC 됐/VV:DIC*거든/EF	얘/B-NP 가/B-JKS @B@ 이/B-MM @B@ 호/B-NNP 주/I-NNP @B@ 거/B-NP 기/I-NP @B@ 있/B-VA 다/B-EC 가/I-EC @B@ 여/B-NNG 행/I-NNG 사/I-NNG 에/B-JKB @B@ 취/B-NNG 직/I-NNG 이/B-JKC @B@ 됐/B-VV:DIC 거/B-EF 든/I-EF	됐|거/EF@B-VV:DIC=되/VV+었/EP	-
구어	SBRW1800000013.1551	얘기는 아닙니다만	얘기/NNG*는/JX 아니/VCN+ㅂ/EC*니다만/EC	얘기/NNG*는/JX 아닙/VCN:DIC*니다만/EC	얘/B-NNG 기/I-NNG 는/B-JX @B@ 아/B-VCN 닙/I-VCN:DIC 니/I-EC 다/I-EC 만/I-EC	닙|니/EC@I-VCN:DIC=니/VCN+ㅂ/EC	-
구어	SDRW1800000008.2078	얘기를 할까?	얘기/NNG*를/JKO 하/VV+ㄹ/EF*까/EF*?/SF	얘기/NNG*를/JKO 할/VV:DIC*까/EF*?/SF	얘/B-NNG 기/I-NNG 를/B-JKO @B@ 할/B-VV:DIC 까/I-EF ?/B-SF	할|까/EF@B-VV:DIC=하/VV+ㄹ/EF	-
구어	SDRW1800000032.610	얘는 차 살 생각도 없는데 왜 차를 안 타냐.	얘/NP*는/JX 차/NNG 사/VV+ㄹ/ETM 생각/NNG*도/JX 없/VA*는데/EC 왜/MAG 차/NNG*를/JKO 안/MAG 타/VV*냐/EF*./SF	얘/NP*는/JX 차/NNG 살/VV:DIC 생각/NNG*도/JX 없/VA*는데/EC 왜/MAG 차/NNG*를/JKO 안/MAG 타/VV*냐/EF*./SF	얘/B-NP 는/B-JX @B@ 차/B-NNG @B@ 살/B-VV:DIC @B@ 생/B-NNG 각/I-NNG 도/B-JX @B@ 없/B-VA 는/B-EC 데/I-EC @B@ 왜/B-MAG @B@ 차/B-NNG 를/B-JKO @B@ 안/B-MAG @B@ 타/B-VV 냐/B-EF ./B-SF	살@B-VV:DIC=사/VV+ㄹ/ETM	-
구어	SDRW1800000008.915	어 그 어떻게 했대	어/IC 그/MM 어떻/VA*게/EC 하/VV+았/EP*대/EF	어/IC 그/MM 어떻/VA*게/EC 했/VV:DIC*대/EF	어/B-IC @B@ 그/B-MM @B@ 어/B-VA 떻/I-VA 게/B-EC @B@ 했/B-VV:DIC 대/B-EF	했|대/EF@B-VV:DIC=하/VV+았/EP	-
구어	SBRW1800000325.724	어 그게 시간이 걸리는 일이고 자기도 모르게 어느 순간 빠져나와 있다 보니까	어/IC 그것/NP+이/JKS 시간/NNG*이/JKS 걸리/VV*는/ETM 일/NNG*이/VCP*고/EC 자기/NP*도/JX 모르/VV*게/EC 어느/MM 순간/NNG 빠져나오/VV+아/EC 있/VX*다/EC 보/VX*니까/EC	어/IC 그게/NP:DIC 시간/NNG*이/JKS 걸리/VV*는/ETM 일/NNG*이/VCP*고/EC 자기/NP*도/JX 모르/VV*게/EC 어느/MM 순간/NNG 빠져나와/VV:DIC 있/VX*다/EC 보/VX*니까/EC	어/B-IC @B@ 그/B-NP 게/I-NP:DIC @B@ 시/B-NNG 간/I-NNG 이/B-JKS @B@ 걸/B-VV 리/I-VV 는/B-ETM @B@ 일/B-NNG 이/B-VCP 고/B-EC @B@ 자/B-NP 기/I-NP 도/B-JX @B@ 모/B-VV 르/I-VV 게/B-EC @B@ 어/B-MM 느/I-MM @B@ 순/B-NNG 간/I-NNG @B@ 빠/B-VV 져/I-VV 나/I-VV 와/I-VV:DIC @B@ 있/B-VX 다/B-EC @B@ 보/B-VX 니/B-EC 까/I-EC	게@I-NP:DIC=것/NP+이/JKS 와@I-VV:DIC=오/VV+아/EC	-
구어	SDRW1800000032.929	어 그러네.	어/IC 그렇/VA*네/EF*./SF	어/IC 그러/VA:DIC*네/EF*./SF	어/B-IC @B@ 그/B-VA 러/I-VA:DIC 네/B-EF ./B-SF	러|네/EF@I-VA:DIC=렇/VA	-
구어	SDRW1800000029.1649	어 등산 좋아하지.	어/IC 등산/NNG 좋아하/VV*지/EF*./SF	어/IC 등산/NNG 좋아하/VV*지/EF*./SF	어/B-IC @B@ 등/B-NNG 산/I-NNG @B@ 좋/B-VV 아/I-VV 하/I-VV 지/B-EF ./B-SF		-
구어	SBRW1800000099.426	어 명예로운 퇴진을 한번 언급하신 적이 있어요.	어/IC 명예/NNG*롭/XSA*ㄴ/ETM 퇴진/NNG*을/JKO 한번/NNG 언급/NNG*하/XSV*시/EP+ㄴ/ETM 적/NNB*이/JKS 있/VA*어요/EF*./SF	어/IC 명예/NNG*로/XSA:DIC*운/ETM:DIC 퇴진/NNG*을/JKO 한번/NNG 언급/NNG*하/XSV*신/EP:DIC 적/NNB*이/JKS 있/VA*어요/EF*./SF	어/B-IC @B@ 명/B-NNG 예/I-NNG 로/B-XSA:DIC 운/B-ETM:DIC @B@ 퇴/B-NNG 진/I-NNG 을/B-JKO @B@ 한/B-NNG 번/I-NNG @B@ 언/B-NNG 급/I-NNG 하/B-XSV 신/B-EP:DIC @B@ 적/B-NNB 이/B-JKS @B@ 있/B-VA 어/B-EF 요/I-EF ./B-SF	로운@B-XSA:DIC=롭/XSA*ㄴ/ETM 신@B-EP:DIC=시/EP+ㄴ/ETM	-
구어	SDRW1800000010.233	어 무료로 하는 거야. 음.	어/IC 무료/NNG*로/JKB 하/VV*는/ETM 것/NNB+이/VCP*야/EF*./SF 음/IC*./SF	어/IC 무료/NNG*로/JKB 하/VV*는/ETM 거/NNB:DIC*야/EF*./SF 음/IC*./SF	어/B-IC @B@ 무/B-NNG 료/I-NNG 로/B-JKB @B@ 하/B-VV 는/B-ETM @B@ 거/B-NNB:DIC 야/B-EF ./B-SF @B@ 음/B-IC ./B-SF	거|야/EF@B-NNB:DIC=것/NNB+이/VCP	-
구어	SDRW1800000009.1832	어 섞을 수 있더라?	어/IC 섞/VV*을/ETM 수/NNB 있/VA*더라/EF*?/SF	어/IC 섞/VV*을/ETM 수/NNB 있/VA*더라/EF*?/SF	어/B-IC @B@ 섞/B-VV 을/B-ETM @B@ 수/B-NNB @B@ 있/B-VA 더/B-EF 라/I-EF ?/B-SF		-
구어	SDRW1800000028.2226	어 약간 좀 몇 프로 내. 항공 요금이랑	어/IC 약간/MAG 좀/MAG 몇/NR 프로/NNB 내/VV+어/EF*./SF 항공/NNG 요금/NNG*이랑/JC	어/IC 약간/MAG 좀/MAG 몇/NR 프로/NNB 내/VV:DIC*./SF 항공/NNG 요금/NNG*이랑/JC	어/B-IC @B@ 약/B-MAG 간/I-MAG @B@ 좀/B-MAG @B@ 몇/B-NR @B@ 프/B-NNB 로/I-NNB @B@ 내/B-VV:DIC ./B-SF @B@ 항/B-NNG 공/I-NNG @B@ 요/B-NNG 금/I-NNG 이/B-JC 랑/I-JC	내|./SF@B-VV:DIC=내/VV+어/EF	-
구어	SDRW1800000007.728	어 어 걔가 잘했어	어/IC 어/EC 걔/NP*가/JKS 잘/MAG*하/XSV+았/EP*어/EF	어/IC 어/EC 걔/NP*가/JKS 잘/MAG*했/XSV:DIC*어/EF	어/B-IC @B@ 어/B-EC @B@ 걔/B-NP 가/B-JKS @B@ 잘/B-MAG 했/B-XSV:DIC 어/B-EF	했|어/EF@B-XSV:DIC=하/XSV+았/EP	-
구어	SBRW1800000316.199	어 이게 가능성이 낮은 거죠. 근까 펀딩이 안 되는 거죠?	어/IC 이것/NP+이/JKS 가능/NNG*성/XSN*이/JKS 낮/VA*은/ETM 것/NNB+이/VCP*죠/EF*./SF 근까/MAJ 펀딩/NNG*이/JKS 안/MAG 되/VV*는/ETM 것/NNB+이/VCP*죠/EF*?/SF	어/IC 이게/NP:DIC 가능/NNG*성/XSN*이/JKS 낮/VA*은/ETM 거/NNB:DIC*죠/EF*./SF 근까/MAJ 펀딩/NNG*이/JKS 안/MAG 되/VV*는/ETM 거/NNB:DIC*죠/EF*?/SF	어/B-IC @B@ 이/B-NP 게/I-NP:DIC @B@ 가/B-NNG 능/I-NNG 성/B-XSN 이/B-JKS @B@ 낮/B-VA 은/B-ETM @B@ 거/B-NNB:DIC 죠/B-EF ./B-SF @B@ 근/B-MAJ 까/I-MAJ @B@ 펀/B-NNG 딩/I-NNG 이/B-JKS @B@ 안/B-MAG @B@ 되/B-VV 는/B-ETM @B@ 거/B-NNB:DIC 죠/B-EF ?/B-SF	게@I-NP:DIC=것/NP+이/JKS 거|죠/EF@B-NNB:DIC=것/NNB+이/VCP 거|죠/EF@B-NNB:DIC=것/NNB+이/VCP	-
구어	SBRW1800000327.6	어. 그때는 꽈로. 다 꽈로 하던 시절이에요. 응.	어/IC*./SF 그때/NNG*는/JX 꽈/NNG*로/JKB*./SF 다/MAG 꽈/NNG*로/JKB 하/VV*던/ETM 시절/NNG*이/VCP*에요/EF*./SF 응/IC*./SF	어/IC*./SF 그때/NNG*는/JX 꽈/NNG*로/JKB*./SF 다/MAG 꽈/NNG*로/JKB 하/VV*던/ETM 시절/NNG*이/VCP*에요/EF*./SF 응/IC*./SF	어/B-IC ./B-SF @B@ 그/B-NNG 때/I-NNG 는/B-JX @B@ 꽈/B-NNG 로/B-JKB ./B-SF @B@ 다/B-MAG @B@ 꽈/B-NNG 로/B-JKB @B@ 하/B-VV 던/B-ETM @B@ 시/B-NNG 절/I-NNG 이/B-VCP 에/B-EF 요/I-EF ./B-SF @B@ 응/B-IC ./B-SF		-
구어	SBRW1800000322.410	어. 널리 알려야겠다라는	어/IC*./SF 널리/MAG 알리/VV+어/EC*야/EC*하/VX+겠/EP*다/EF*이/VCP+라는/ETM	어/IC*./SF 널리/MAG 알려/VV:DIC*야/EC*겠/EP:DIC*다/EF*라는/ETM:DIC	어/B-IC ./B-SF @B@ 널/B-MAG 리/I-MAG @B@ 알/B-VV 려/I-VV:DIC 야/I-EC 겠/B-EP:DIC 다/B-EF 라/B-ETM:DIC 는/I-ETM	려|야/EC@I-VV:DIC=리/VV+어/EC 겠|다/EF@B-EP:DIC=하/VX+겠/EP 라|는/ETM@B-ETM:DIC=이/VCP+라/ETM	-
구어	SBRW1800000006.916	어? 뽀로로가 이제	어/IC*?/SF 뽀로로/NNP*가/JKS 이제/MAG	어/IC*?/SF 뽀로로/NNP*가/JKS 이제/MAG	어/B-IC ?/B-SF @B@ 뽀/B-NNP 로/I-NNP 로/I-NNP 가/B-JKS @B@ 이/B-MAG 제/I-MAG		-
구어	SBRW1800000310.572	어느 것 먼저 드실까요. 궁금해요.	어느/MM 것/NNB 먼저/MAG 들/VV*시/EP+ㄹ/EF*까/EF*요/JX*./SF 궁금하/VA+아/EF*요/EF*./SF	어느/MM 것/NNB 먼저/MAG 드/VV:DIC*실/EP:DIC*까/EF*요/JX*./SF 궁금해/VA:DIC*요/EF*./SF	어/B-MM 느/I-MM @B@ 것/B-NNB @B@ 먼/B-MAG 저/I-MAG @B@ 드/B-VV:DIC 실/B-EP:DIC 까/I-EF 요/B-JX ./B-SF @B@ 궁/B-VA 금/I-VA 해/I-VA:DIC 요/I-EF ./B-SF	드실|까/EF@B-VV:DIC=들/VV*시/EP+ㄹ/EF 해|요/EF@I-VA:DIC=하/VA+아/EF	-
구어	SDRW1800000006.933	어느 순간 너가 띡.	어느/MM 순간/NNG 너/NP*가/JKS 띡/MAG*./SF	어느/MM 순간/NNG 너/NP*가/JKS 띡/MAG*./SF	어/B-MM 느/I-MM @B@ 순/B-NNG 간/I-NNG @B@ 너/B-NP 가/B-JKS @B@ 띡/B-MAG ./B-SF		-
구어	SBRW1800000327.630	어디.	어디/IC*./SF	어디/IC*./SF	어/B-IC 디/I-IC ./B-SF		-
구어	SARW1800001311.364	어떤 기준이 있는 거 아니겠습니까?	어떤/MM 기준/NNG*이/JKS 있/VA*는/ETM 것/NNB 아니/VCN*겠/EP*습니까/EF*?/SF	어떤/MM 기준/NNG*이/JKS 있/VA*는/ETM 거/NNB:DIC 아니/VCN*겠/EP*습니까/EF*?/SF	어/B-MM 떤/I-MM @B@ 기/B-NNG 준/I-NNG 이/B-JKS @B@ 있/B-VA 는/B-ETM @B@ 거/B-NNB:DIC @B@ 아/B-VCN 니/I-VCN 겠/B-EP 습/B-EF 니/I-EF 까/I-EF ?/B-SF	거@B-NNB:DIC=것/NNB	-
구어	SARW1800001314.1238	어떤 남학생이 좀 뒤에서 떠들었는데 저희는 그냥 별거 아니라고 생각했는데	어떤/MM 남학생/NNG*이/JKS 좀/MAG 뒤/NNG*에서/JKB 떠들/VV*었/EP*는데/EC 저희/NP*는/JX 그냥/MAG 별거/NNG 아니/VCN*라고/EC 생각/NNG*하/XSV+았/EP*는데/EC	어떤/MM 남학생/NNG*이/JKS 좀/MAG 뒤/NNG*에서/JKB 떠들/VV*었/EP*는데/EC 저희/NP*는/JX 그냥/MAG 별거/NNG 아니/VCN*라고/EC 생각/NNG*했/XSV:DIC*는데/EC	어/B-MM 떤/I-MM @B@ 남/B-NNG 학/I-NNG 생/I-NNG 이/B-JKS @B@ 좀/B-MAG @B@ 뒤/B-NNG 에/B-JKB 서/I-JKB @B@ 떠/B-VV 들/I-VV 었/B-EP 는/B-EC 데/I-EC @B@ 저/B-NP 희/I-NP 는/B-JX @B@ 그/B-MAG 냥/I-MAG @B@ 별/B-NNG 거/I-NNG @B@ 아/B-VCN 니/I-VCN 라/B-EC 고/I-EC @B@ 생/B-NNG 각/I-NNG 했/B-XSV:DIC 는/B-EC 데/I-EC	했|는/EC@B-XSV:DIC=하/XSV+았/EP	-
구어	SBRW1800000006.479	어떤 동물이 나올까?	어떤/MM 동물/NNG*이/JKS 나오/VV+ㄹ/EF*까/EF*?/SF	어떤/MM 동물/NNG*이/JKS 나올/VV:DIC*까/EF*?/SF	어/B-MM 떤/I-MM @B@ 동/B-NNG 물/I-NNG 이/B-JKS @B@ 나/B-VV 올/I-VV:DIC 까/I-EF ?/B-SF	올|까/EF@I-VV:DIC=오/VV+ㄹ/EF	-
구어	SBRW1800000024.1066	어떤 수준까지 모두가 다	어떤/MM 수준/NNG*까지/JX 모두/NNG*가/JKS 다/MAG	어떤/MM 수준/NNG*까지/JX 모두/NNG*가/JKS 다/MAG	어/B-MM 떤/I-MM @B@ 수/B-NNG 준/I-NNG 까/B-JX 지/I-JX @B@ 모/B-NNG 두/I-NNG 가/B-JKS @B@ 다/B-MAG		-
구어	SBRW1800000036.665	어떤 천편일률적인 교육이 아니라	어떤/MM 천편일률/NNG*적/XSN*이/VCP+ㄴ/ETM 교육/NNG*이/JKC 아니/VCN*라/EC	어떤/MM 천편일률/NNG*적/XSN*인/VCP:DIC 교육/NNG*이/JKC 아니/VCN*라/EC	어/B-MM 떤/I-MM @B@ 천/B-NNG 편/I-NNG 일/I-NNG 률/I-NNG 적/B-XSN 인/B-VCP:DIC @B@ 교/B-NNG 육/I-NNG 이/B-JKC @B@ 아/B-VCN 니/I-VCN 라/B-EC	인@B-VCP:DIC=이/VCP+ㄴ/ETM	-
구어	SBRW1800000100.201	어떻게 보십니까?	어떻/VA*게/EC 보/VV*시/EP+ㅂ/EF*니까/EF*?/SF	어떻/VA*게/EC 보/VV*십/EP:DIC*니까/EF*?/SF	어/B-VA 떻/I-VA 게/B-EC @B@ 보/B-VV 십/B-EP:DIC 니/I-EF 까/I-EF ?/B-SF	십|니/EF@B-EP:DIC=시/EP+ㅂ/EF	-
구어	SBRW1800000086.622	어떻게 생각하십니까?	어떻/VA*게/EC 생각/NNG*하/XSV*시/EP+ㅂ/EF*니까/EF*?/SF	어떻/VA*게/EC 생각/NNG*하/XSV*십/EP:DIC*니까/EF*?/SF	어/B-VA 떻/I-VA 게/B-EC @B@ 생/B-NNG 각/I-NNG 하/B-XSV 십/B-EP:DIC 니/I-EF 까/I-EF ?/B-SF	십|니/EF@B-EP:DIC=시/EP+ㅂ/EF	-
구어	SBRW1800000003.741	어떻게 쫌 극복 하셨는지	어떻/VA*게/EC 쫌/MAG 극복/NNG 하/VV*시/EP+었/EP*는지/EC	어떻/VA*게/EC 쫌/MAG 극복/NNG 하/VV*셨/EP:DIC*는지/EC	어/B-VA 떻/I-VA 게/B-EC @B@ 쫌/B-MAG @B@ 극/B-NNG 복/I-NNG @B@ 하/B-VV 셨/B-EP:DIC 는/B-EC 지/I-EC	셨|는/EC@B-EP:DIC=시/EP+었/EP	-
구어	SBRW1800000010.1549	어려움도 몇 가지 있습니다	어려움/NNG*도/JX 몇/NR 가지/NNB 있/VA*습니다/EF	어려움/NNG*도/JX 몇/NR 가지/NNB 있/VA*습니다/EF	어/B-NNG 려/I-NNG 움/I-NNG 도/B-JX @B@ 몇/B-NR @B@ 가/B-NNB 지/I-NNB @B@ 있/B-VA 습/B-EF 니/I-EF 다/I-EF		-
구어	SBRW1800000279.424	어렵지 않게.	어렵/VA*지/EC 않/VX*게/EC*./SF	어렵/VA*지/EC 않/VX*게/EC*./SF	어/B-VA 렵/I-VA 지/B-EC @B@ 않/B-VX 게/B-EC ./B-SF		-
구어	SBRW1800000091.392	어리버리하단 말이에요.	어리버리하/VA*단/ETM 말/NNG*이/VCP*에요/EF*./SF	어리버리하/VA*단/ETM 말/NNG*이/VCP*에요/EF*./SF	어/B-VA 리/I-VA 버/I-VA 리/I-VA 하/I-VA 단/B-ETM @B@ 말/B-NNG 이/B-VCP 에/B-EF 요/I-EF ./B-SF		-
구어	SDRW1800000010.2368	어어 너무 늦었어 늦어두	어어/IC 너무/MAG 늦/VA*었/EP*어/EF 늦/VA*어/EC*두/JX	어어/IC 너무/MAG 늦/VA*었/EP*어/EF 늦/VA*어/EC*두/JX	어/B-IC 어/I-IC @B@ 너/B-MAG 무/I-MAG @B@ 늦/B-VA 었/B-EP 어/B-EF @B@ 늦/B-VA 어/B-EC 두/B-JX		-
구어	SDRW1800000032.1226	어어 이게 막 그냥 내 결혼 때도 생각나도 우리 애들 결혼을 어떻게 시켜야 되나 그런 것도 생각나고 그러면서 조금 울컥하고	어어/IC 이것/NP+이/JKS 막/MAG 그냥/MAG 나/NP+의/JKG 결혼/NNG 때/NNG*도/JX 생각나/VV+아/EC*도/EC 우리/NP 애/NNG*들/XSN 결혼/NNG*을/JKO 어떻/VA*게/EC 시키/VV+어/EC*야/EC 되/VV*나/EC 그런/MM 것/NNB*도/JX 생각나/VV*고/EC 그러/VV*면서/EC 조금/MAG 울컥/MAG*하/XSV*고/EC	어어/IC 이게/NP:DIC 막/MAG 그냥/MAG 내/NP:DIC 결혼/NNG 때/NNG*도/JX 생각나/VV:DIC*도/EC 우리/NP 애/NNG*들/XSN 결혼/NNG*을/JKO 어떻/VA*게/EC 시켜/VV:DIC*야/EC 되/VV*나/EC 그런/MM 것/NNB*도/JX 생각나/VV*고/EC 그러/VV*면서/EC 조금/MAG 울컥/MAG*하/XSV*고/EC	어/B-IC 어/I-IC @B@ 이/B-NP 게/I-NP:DIC @B@ 막/B-MAG @B@ 그/B-MAG 냥/I-MAG @B@ 내/B-NP:DIC @B@ 결/B-NNG 혼/I-NNG @B@ 때/B-NNG 도/B-JX @B@ 생/B-VV 각/I-VV 나/I-VV:DIC 도/I-EC @B@ 우/B-NP 리/I-NP @B@ 애/B-NNG 들/B-XSN @B@ 결/B-NNG 혼/I-NNG 을/B-JKO @B@ 어/B-VA 떻/I-VA 게/B-EC @B@ 시/B-VV 켜/I-VV:DIC 야/I-EC @B@ 되/B-VV 나/B-EC @B@ 그/B-MM 런/I-MM @B@ 것/B-NNB 도/B-JX @B@ 생/B-VV 각/I-VV 나/I-VV 고/B-EC @B@ 그/B-VV 러/I-VV 면/B-EC 서/I-EC @B@ 조/B-MAG 금/I-MAG @B@ 울/B-MAG 컥/I-MAG 하/B-XSV 고/B-EC	게@I-NP:DIC=것/NP+이/JKS 내@B-NP:DIC=나/NP+의/JKG 나|도/EC@I-VV:DIC=나/VV+아/EC 켜|야/EC@I-VV:DIC=키/VV+어/EC	-
구어	SBRW1800000308.549	어어. 그니까. 조고 치즈 이거	어어/IC*./SF 그니까/MAJ*./SF 조고/NP 치즈/NNG 이것/NP	어어/IC*./SF 그니까/MAJ*./SF 조고/NP 치즈/NNG 이거/NP:DIC	어/B-IC 어/I-IC ./B-SF @B@ 그/B-MAJ 니/I-MAJ 까/I-MAJ ./B-SF @B@ 조/B-NP 고/I-NP @B@ 치/B-NNG 즈/I-NNG @B@ 이/B-NP 거/I-NP:DIC	거@I-NP:DIC=것/NP	-
구어	SBRW1800000267.658	어우 나 많이 뿌렸어요.	어우/IC 나/NP 많이/MAG 뿌리/VV+었/EP*어요/EF*./SF	어우/IC 나/NP 많이/MAG 뿌렸/VV:DIC*어요/EF*./SF	어/B-IC 우/I-IC @B@ 나/B-NP @B@ 많/B-MAG 이/I-MAG @B@ 뿌/B-VV 렸/I-VV:DIC 어/B-EF 요/I-EF ./B-SF	렸|어/EF@I-VV:DIC=리/VV+었/EP	-
구어	SBRW1800000293.723	어우 좋죠	어우/IC 좋/VA*죠/EF	어우/IC 좋/VA*죠/EF	어/B-IC 우/I-IC @B@ 좋/B-VA 죠/B-EF		-
구어	SDRW1800000031.347	어이구	어이구/IC	어이구/IC	어/B-IC 이/I-IC 구/I-IC		-
구어	SBRW1800000316.341	어쨌든 그런 이유 때문에	어쨌든/MAG 그런/MM 이유/NNG 때문/NNB*에/JKB	어쨌든/MAG 그런/MM 이유/NNG 때문/NNB*에/JKB	어/B-MAG 쨌/I-MAG 든/I-MAG @B@ 그/B-MM 런/I-MM @B@ 이/B-NNG 유/I-NNG @B@ 때/B-NNB 문/I-NNB 에/B-JKB		-
